Cliente_ID,Frecuencia,Transaccionalidad,Ingresos,Cluster
3675,24.0,1525.08,899.16,0
3677,10.0,835.44,785.0,2
3678,1.0,0.03,1240.0,2
3679,4.0,2000.33,976.37,2
3680,16.0,771.87,566.0,1
3681,7.0,762.24,0.0,1
3682,2.0,0.04,1910.72,2
3683,2.0,25.31,670.03,1
3687,4.0,938.54,872.34,2
3688,8.0,1938.76,990.0,2
3689,15.0,2851.58,849.0,0
3690,17.0,425.58,150.0,1
3691,2.0,2.35,1068.0,2
3692,18.0,1602.85,606.0,0
3694,10.0,149.24,1750.0,2
3695,3.0,69.72,0.0,1
3696,15.0,1589.11,1976.19,2
3697,6.0,2124.97,1037.71,2
3698,24.0,2043.52,1095.62,0
3699,6.0,890.52,451.0,1
3700,14.0,741.86,158.0,1
3701,12.0,1471.13,833.77,2
3702,11.0,1727.98,777.59,2
3703,11.0,1753.3,889.0,2
3704,23.0,3483.05,850.0,0
3705,2.0,132.64,0.0,1
3706,24.0,2734.76,1090.0,0
3707,7.0,254.78,158.0,1
3708,12.0,2897.57,1130.61,0
3709,21.0,1228.78,0.0,1
3710,20.0,500.73,2085.0,2
3711,22.0,1528.03,1818.74,0
3712,2.0,0.04,628.0,1
3713,11.0,2058.48,716.34,0
3714,17.0,1237.2,819.16,0
3715,5.0,295.55,1116.14,2
3716,2.0,19.71,910.64,2
3717,6.0,1243.58,494.27,1
3718,1.0,0.62,0.0,1
3719,32.0,3024.09,1212.0,0
3720,15.0,5527.5,678.49,0
3721,2.0,19.72,682.95,1
3722,7.0,2237.27,796.69,2
3723,19.0,2095.4,1780.0,0
3724,33.0,2005.05,704.0,0
3725,26.0,7633.18,833.77,0
3726,22.0,2281.26,1233.06,0
3727,1.0,0.02,650.0,1
3728,4.0,53.98,980.0,2
3730,7.0,1008.01,578.0,1
3731,32.0,3952.77,1118.87,0
3732,35.0,1988.67,833.77,0
3733,17.0,1449.96,833.77,0
3734,22.0,2194.78,1561.73,0
3736,1.0,0.03,681.6,1
3737,17.0,2294.72,760.0,0
3738,1.0,0.03,0.0,1
3739,2.0,180.09,1607.79,2
3741,13.0,1781.95,849.15,0
3742,3.0,750.19,822.13,2
3743,13.0,1293.74,2000.0,2
3745,1.0,0.02,2524.0,2
3746,2.0,1.93,2210.0,2
3747,1.0,0.02,150.0,1
3748,2.0,19.71,0.0,1
3749,19.0,2638.04,1293.0,0
3750,18.0,1137.21,790.39,0
3751,16.0,2173.86,860.0,0
3753,2.0,19.74,0.0,1
3754,27.0,1741.78,874.0,0
3755,8.0,356.66,903.0,2
3756,3.0,1203.03,0.0,1
3757,18.0,3305.05,156.78,0
3758,9.0,1308.54,807.63,2
3759,21.0,1518.95,819.16,0
3760,9.0,475.63,1200.0,2
3762,17.0,1347.12,819.16,0
3763,8.0,1678.85,692.25,1
3764,1.0,0.02,375.0,1
3766,6.0,366.5,0.0,1
3767,14.0,4626.52,1450.0,0
3768,29.0,2277.95,1630.61,0
3769,1.0,0.05,850.0,2
3770,2.0,0.05,685.17,1
3771,22.0,3170.63,1477.43,0
3772,5.0,179.79,0.0,1
3774,3.0,157.81,150.0,1
3776,27.0,1928.51,985.44,0
3777,20.0,1889.57,1907.21,0
3778,26.0,1965.27,0.0,0
3780,8.0,2094.49,713.32,2
3781,2.0,300.23,2000.0,2
3782,28.0,3926.28,1400.0,0
3783,19.0,1430.98,807.0,0
3784,22.0,3389.04,923.2,0
3785,2.0,0.04,0.0,1
3786,5.0,277.59,150.0,1
3787,1.0,0.12,850.0,2
3788,27.0,1428.27,0.0,0
3789,18.0,1042.27,418.0,1
3790,18.0,1670.28,833.77,0
3791,7.0,2156.11,1014.0,2
3792,10.0,1001.55,816.44,2
3794,11.0,415.41,158.0,1
3796,34.0,2813.76,819.16,0
3797,6.0,246.46,1200.0,2
3798,4.0,295.93,1050.0,2
3799,32.0,2366.11,1110.61,0
3800,1.0,0.65,1207.0,2
3801,20.0,2683.67,2250.0,0
3802,28.0,1502.9,807.63,0
3803,1.0,0.06,1400.0,2
3804,2.0,82.8,1000.0,2
3805,10.0,1731.52,1231.12,2
3807,28.0,2976.82,1265.44,0
3808,15.0,2205.85,1090.62,0
3809,4.0,1015.95,1400.0,2
3810,6.0,902.25,2215.74,2
3811,8.0,754.17,519.24,1
3812,19.0,6686.18,1022.02,0
3813,7.0,5010.63,692.0,0
3814,11.0,1285.1,807.63,2
3816,6.0,3021.1,888.21,2
3817,9.0,390.01,180.0,1
3818,31.0,2452.37,1022.18,0
3819,8.0,1697.6,1600.0,2
3820,24.0,771.48,650.0,0
3822,6.0,823.26,639.5,1
3823,3.0,210.72,1239.3,2
3824,27.0,6628.31,2420.79,0
3826,18.0,3263.0,1055.0,0
3827,4.0,376.85,620.0,1
3828,7.0,1638.95,904.25,2
3829,20.0,2606.92,330.0,0
3830,5.0,156.33,0.0,1
3831,1.0,0.02,0.0,1
3832,1.0,0.02,300.0,1
3833,4.0,35.05,0.0,1
3834,1.0,0.02,200.0,1
3835,13.0,1886.91,2380.0,2
3836,14.0,1660.82,966.66,0
3837,5.0,198.99,180.0,1
3839,1.0,0.02,1980.0,2
3840,9.0,8.6,1600.0,2
3841,8.0,1708.06,1025.33,2
3842,20.0,624.07,1200.0,2
3843,30.0,2499.91,675.95,0
3846,4.0,13.25,180.0,1
3847,21.0,2783.7,833.0,0
3848,37.0,6069.58,830.0,0
3850,6.0,259.99,188.91,1
3852,14.0,1949.18,2007.44,2
3853,10.0,983.94,1208.0,2
3854,27.0,2100.67,1128.91,0
3855,26.0,4691.65,2161.69,0
3856,7.0,6103.23,1500.0,0
3857,13.0,1364.97,0.0,1
3858,20.0,2099.11,0.0,0
3860,6.0,205.39,925.0,2
3861,4.0,186.84,0.0,1
3862,2.0,1204.35,0.0,1
3863,9.0,4050.51,819.16,0
3864,30.0,5586.84,719.69,0
3865,3.0,20.7,0.0,1
3866,17.0,2088.89,0.0,1
3867,4.0,185.59,180.0,1
3868,7.0,900.05,1118.0,2
3870,32.0,2137.3,753.0,0
3871,2.0,101.31,800.0,2
3872,4.0,177.8,150.0,1
3873,17.0,2283.48,719.41,0
3874,24.0,1947.78,787.54,0
3875,12.0,3194.2,0.0,0
3876,10.0,1491.19,819.16,2
3877,5.0,201.18,1881.0,2
3878,16.0,1091.32,1419.0,2
3879,3.0,157.81,150.0,1
3880,8.0,609.46,1000.0,2
3881,27.0,1855.28,813.16,0
3882,8.0,361.83,158.0,1
3883,13.0,1562.43,819.0,2
3884,19.0,1801.41,819.16,0
3885,15.0,1693.24,772.67,0
3887,11.0,376.17,170.0,1
3888,5.0,610.8,807.0,2
3890,2.0,19.71,849.0,2
3891,19.0,1713.97,1070.42,0
3892,33.0,1709.92,150.0,0
3893,13.0,1733.06,1460.61,2
3895,11.0,343.1,180.0,1
3896,25.0,7964.88,991.0,0
3897,9.0,303.89,150.0,1
3898,1.0,0.04,0.0,1
3899,4.0,6211.29,1580.39,0
3900,16.0,1983.2,1233.0,0
3901,5.0,1120.96,958.4,2
3902,25.0,1872.39,969.0,0
3903,2.0,400.23,0.0,1
3904,9.0,1821.06,874.53,2
3905,13.0,5111.04,819.0,0
3906,1.0,0.02,1072.0,2
3908,15.0,1296.12,819.0,0
3909,6.0,1499.54,749.0,2
3910,1.0,0.02,480.0,1
3911,5.0,29.36,0.0,1
3912,22.0,1554.82,833.77,0
3913,19.0,3080.67,1880.0,0
3914,18.0,685.61,180.0,1
3915,2.0,19.8,126.13,1
3916,4.0,2137.45,1020.0,2
3917,4.0,732.72,1030.0,2
3918,1.0,0.02,2000.0,2
3919,1.0,0.04,487.84,1
3920,3.0,1013.67,2291.35,2
3921,5.0,232.13,1081.85,2
3922,28.0,1724.68,748.06,0
3923,8.0,334.03,688.58,1
3925,1.0,0.02,300.0,1
3926,2.0,5.04,600.0,1
3927,17.0,1373.36,1120.0,0
3928,5.0,974.7,690.86,1
3929,21.0,1557.57,811.47,0
3930,1.0,0.02,0.0,1
3931,15.0,1824.19,682.72,0
3932,10.0,2551.85,673.59,0
3933,4.0,1764.8,1050.0,2
3934,1.0,0.02,0.0,1
3937,11.0,1359.61,833.77,2
3938,5.0,932.44,584.88,1
3940,6.0,358.13,1590.0,2
3941,13.0,3797.43,980.0,0
3943,6.0,250.31,1150.0,2
3944,3.0,3.16,1300.0,2
3945,4.0,179.9,902.5,2
3946,6.0,6851.62,1300.0,0
3947,34.0,2288.55,860.69,0
3948,8.0,188.0,1558.61,2
3949,1.0,0.02,0.0,1
3950,5.0,876.83,0.0,1
3951,19.0,1952.29,1737.59,0
3952,6.0,297.56,150.0,1
3953,17.0,1901.19,888.37,0
3954,12.0,2150.24,969.12,0
3955,8.0,298.18,150.0,1
3956,2.0,0.08,1090.18,2
3957,26.0,1527.78,158.0,0
3958,24.0,5572.37,807.63,0
3959,11.0,1918.81,0.0,1
3960,12.0,1666.48,150.0,1
3961,12.0,2534.92,695.79,0
3962,11.0,1845.9,969.12,2
3963,4.0,11.38,300.0,1
3964,3.0,31.52,2351.69,2
3965,18.0,1459.01,650.0,0
3966,22.0,1445.22,833.77,0
3967,10.0,1942.42,1341.0,2
3968,6.0,620.84,1304.4,2
3969,22.0,826.1,380.0,0
3970,2.0,260.13,1000.0,2
3971,13.0,504.7,2502.74,2
3972,23.0,1282.13,819.16,0
3973,2.0,100.88,1000.0,2
3974,30.0,1764.72,819.16,0
3975,2.0,1.02,600.0,1
3976,9.0,2742.42,0.0,1
3977,20.0,1486.04,734.65,0
3978,6.0,1005.69,573.72,1
3980,19.0,1853.84,980.39,0
3981,2.0,44.88,1568.49,2
3982,28.0,2767.02,100.0,0
3983,13.0,2350.68,1075.0,0
3985,6.0,1512.1,1074.92,2
3986,8.0,2193.04,954.51,2
3987,2.0,0.04,1589.04,2
3988,19.0,2044.44,1022.0,0
3989,23.0,4401.43,833.77,0
3990,2.0,19.71,0.0,1
3991,20.0,5764.75,849.16,0
3992,18.0,2243.14,809.0,0
3993,9.0,317.58,158.0,1
3995,6.0,301.59,158.0,1
3996,24.0,1507.46,807.0,0
3997,7.0,788.21,700.0,1
3998,5.0,329.04,198.0,1
3999,1.0,0.03,0.0,1
4000,27.0,5543.43,1768.8,0
4001,19.0,4610.05,860.69,0
4002,11.0,234.88,158.0,1
4003,4.0,817.04,1100.0,2
4004,20.0,1846.27,860.69,0
4006,13.0,2528.21,1612.16,2
4008,26.0,2865.54,1571.09,0
4009,18.0,1659.66,849.15,0
4010,9.0,710.95,330.0,1
4011,11.0,2079.45,1254.62,2
4012,3.0,4.74,972.0,2
4013,7.0,292.0,268.0,1
4014,21.0,1750.16,797.0,0
4015,16.0,2795.89,861.0,0
4017,2.0,19.71,0.0,1
4018,3.0,3.28,1081.64,2
4019,9.0,311.06,575.56,1
4020,29.0,4298.2,1780.0,0
4021,19.0,4322.74,723.21,0
4022,1.0,0.02,500.0,1
4023,19.0,5945.57,964.0,0
4025,20.0,2788.46,1325.0,0
4026,30.0,1357.98,685.07,0
4027,9.0,877.8,497.62,1
4028,20.0,2364.12,156.78,0
4029,12.0,1637.33,400.0,1
4030,13.0,2024.85,849.15,0
4031,4.0,21.38,1600.0,2
4032,12.0,1265.29,807.63,2
4033,15.0,1388.47,646.12,0
4037,25.0,2695.16,1193.47,0
4039,3.0,746.1,2321.0,2
4041,30.0,1647.63,150.0,0
4043,7.0,99.14,150.0,1
4045,8.0,677.25,616.81,1
4046,22.0,7156.9,833.77,0
4047,30.0,3270.56,1475.89,0
4048,1.0,0.12,0.0,1
4049,1.0,0.02,150.0,1
4050,3.0,709.18,0.0,1
4051,13.0,3099.94,1531.08,0
4052,2.0,99.48,2000.0,2
4053,1.0,0.02,640.0,1
4054,11.0,1168.58,819.16,2
4055,2.0,20.03,150.0,1
4057,7.0,710.61,1491.0,2
4058,3.0,73.43,1400.0,2
4059,13.0,580.19,0.0,1
4060,17.0,1810.89,1393.02,0
4061,12.0,1176.53,624.0,1
4062,6.0,1891.18,1130.61,2
4063,1.0,3.41,770.0,1
4064,1.0,0.02,1258.0,2
4065,4.0,518.91,992.0,2
4066,1.0,0.02,0.0,1
4067,3.0,1030.89,2034.0,2
4068,14.0,1633.74,0.0,1
4069,1.0,0.02,1231.23,2
4070,6.0,1424.69,870.0,2
4071,11.0,2075.4,860.69,2
4073,21.0,1770.53,723.45,0
4074,17.0,1515.77,819.16,0
4075,20.0,1521.4,819.16,0
4076,27.0,2089.68,863.0,0
4077,1.0,0.02,1200.0,2
4078,1.0,0.02,1040.0,2
4079,1.0,0.02,1760.0,2
4080,19.0,1920.22,1003.72,0
4081,5.0,364.64,1500.0,2
4082,20.0,5156.85,819.16,0
4083,13.0,351.2,677.0,1
4084,10.0,1497.06,558.0,1
4085,2.0,21.29,0.0,1
4086,1.0,0.02,0.0,1
4087,32.0,4435.1,0.0,0
4088,16.0,1609.54,968.12,0
4089,7.0,309.75,0.0,1
4090,12.0,3871.25,1586.81,0
4091,9.0,2351.68,1600.0,2
4092,37.0,2298.71,870.0,0
4093,33.0,3552.55,150.0,0
4094,3.0,51.27,1085.56,2
4096,20.0,1454.47,1089.0,0
4097,9.0,1660.72,819.16,2
4098,2.0,27.35,1000.0,2
4099,12.0,1705.44,860.69,2
4100,27.0,2360.69,804.63,0
4101,9.0,502.76,1097.88,2
4102,16.0,1614.66,158.0,1
4103,33.0,1571.47,932.63,0
4104,11.0,1643.46,178.0,1
4105,12.0,2802.97,1003.72,0
4106,15.0,1078.42,1671.71,2
4107,2.0,19.71,1335.0,2
4108,21.0,1863.72,860.69,0
4110,9.0,2716.77,791.32,0
4111,1.0,0.03,180.0,1
4112,12.0,3402.79,886.69,0
4113,9.0,1670.44,969.12,2
4114,5.0,308.15,150.0,1
4116,1.0,0.02,1300.0,2
4118,12.0,357.42,150.0,1
4119,35.0,7512.56,687.57,0
4120,3.0,0.08,1549.23,2
4121,13.0,2250.94,1256.42,0
4122,34.0,3295.9,849.15,0
4123,8.0,2138.22,875.58,2
4124,1.0,0.02,720.58,1
4125,19.0,2003.3,969.12,0
4126,3.0,19.73,980.0,2
4127,17.0,2017.27,2050.0,2
4128,16.0,1770.34,807.63,0
4132,21.0,1590.06,833.77,0
4133,4.0,183.31,1500.5,2
4134,12.0,1496.67,762.48,2
4135,2.0,19.71,700.0,1
4136,4.0,203.52,500.0,1
4137,4.0,903.59,0.0,1
4138,23.0,1294.47,432.36,0
4139,2.0,19.71,778.0,1
4140,26.0,319.58,178.0,1
4142,2.0,19.71,0.0,1
4143,14.0,2998.57,805.0,0
4144,12.0,373.01,158.0,1
4145,9.0,1271.69,1419.16,2
4146,10.0,2045.53,819.16,2
4147,12.0,401.74,155.0,1
4148,9.0,142.17,0.0,1
4149,22.0,3057.31,1444.0,0
4150,29.0,3291.28,761.01,0
4152,19.0,2069.77,860.0,0
4153,5.0,3701.26,1300.0,2
4154,2.0,671.51,300.0,1
4158,8.0,1146.24,2104.92,2
4159,30.0,1691.21,691.78,0
4161,10.0,95.87,0.0,1
4162,17.0,1707.52,819.16,0
4163,2.0,49.56,150.0,1
4164,2.0,0.04,1462.95,2
4166,24.0,1541.49,860.69,0
4167,21.0,2369.58,1597.84,0
4168,2.0,0.48,0.0,1
4169,4.0,3001.43,1640.0,2
4170,8.0,2146.28,1022.18,2
4171,1.0,0.02,719.0,1
4172,1.0,0.02,0.0,1
4173,1.0,0.02,0.0,1
4174,13.0,3413.44,920.62,0
4175,25.0,2399.62,0.0,0
4176,1.0,0.02,900.0,2
4177,21.0,2170.51,1130.61,0
4178,27.0,3700.93,984.09,0
4179,14.0,1847.76,1022.18,0
4180,2.0,250.09,2500.0,2
4181,9.0,364.78,1000.0,2
4182,8.0,3567.18,1570.0,0
4183,8.0,248.83,180.0,1
4184,23.0,3006.73,1300.0,0
4185,18.0,3920.14,1080.55,0
4186,11.0,2617.13,770.0,0
4187,26.0,2115.34,858.15,0
4188,9.0,292.78,158.0,1
4189,18.0,1697.78,849.15,0
4190,9.0,2299.65,1024.68,2
4191,14.0,2796.58,758.07,0
4192,25.0,2214.02,1022.0,0
4193,1.0,0.02,1450.0,2
4194,13.0,2228.81,1230.0,0
4195,6.0,355.1,150.0,1
4196,1.0,0.02,1200.0,2
4197,20.0,739.9,158.0,1
4198,9.0,1832.93,781.28,2
4199,2.0,19.71,860.69,2
4201,12.0,174.15,900.0,2
4202,2.0,19.71,1537.91,2
4203,10.0,3441.71,1997.19,2
4205,9.0,2007.26,800.0,2
4206,10.0,2210.77,1068.0,2
4207,18.0,4649.49,968.96,0
4208,12.0,1852.98,940.0,2
4209,25.0,2707.56,1221.09,0
4211,10.0,1190.82,887.63,2
4212,11.0,278.31,150.0,1
4213,14.0,1464.37,788.0,0
4214,4.0,46.73,0.0,1
4215,14.0,1818.45,844.03,0
4216,14.0,5509.19,765.11,0
4217,17.0,2276.8,849.0,0
4218,15.0,3656.74,1141.0,0
4219,16.0,1968.73,0.0,1
4221,12.0,2445.51,692.76,0
4222,1.0,0.02,1115.0,2
4223,4.0,892.29,419.62,1
4225,27.0,1697.96,975.44,0
4226,13.0,1962.92,1130.61,2
4227,5.0,62.88,750.0,1
4228,18.0,2490.14,980.0,0
4229,11.0,1474.74,371.0,1
4230,19.0,1701.43,860.69,0
4232,4.0,1062.84,830.58,2
4233,17.0,1348.88,791.16,0
4234,21.0,2462.04,150.0,0
4235,21.0,1657.59,807.63,0
4236,8.0,1354.49,942.21,2
4237,17.0,5838.7,2054.58,0
4238,1.0,0.11,0.0,1
4239,12.0,1439.21,819.0,2
4240,6.0,580.77,1374.0,2
4242,3.0,600.37,1633.33,2
4243,15.0,383.53,180.0,1
4244,10.0,1609.38,819.16,2
4245,13.0,1720.62,725.0,0
4246,7.0,262.91,150.0,1
4247,24.0,1660.74,156.78,0
4248,19.0,3075.74,838.37,0
4249,7.0,321.47,180.0,1
4250,18.0,1858.38,654.39,0
4251,10.0,3121.5,0.0,1
4254,9.0,4272.23,2200.0,0
4257,20.0,2444.87,739.35,0
4259,12.0,6746.79,1400.0,0
4260,9.0,1681.51,158.0,1
4261,1.0,0.41,0.0,1
4262,31.0,4098.3,833.77,0
4263,2.0,468.18,457.22,1
4264,15.0,2191.89,1003.0,0
4265,32.0,2083.9,849.15,0
4266,16.0,2878.66,1130.61,0
4267,8.0,759.65,1374.66,2
4268,17.0,1606.94,907.63,0
4269,1.0,0.02,0.0,1
4270,21.0,3895.1,1723.74,0
4271,14.0,1790.48,1460.28,2
4272,23.0,4900.67,1006.0,0
4274,3.0,2418.59,1438.46,2
4275,3.0,678.95,998.7,2
4277,30.0,2467.16,954.51,0
4278,1.0,0.02,1300.0,2
4279,8.0,1463.23,833.0,2
4280,6.0,1621.08,937.0,2
4281,1.0,0.32,990.0,2
4282,17.0,2849.14,1086.13,0
4283,2.0,19.71,0.0,1
4284,14.0,2040.61,1006.12,0
4285,24.0,1565.02,819.16,0
4286,18.0,2895.08,1769.0,0
4287,5.0,183.01,1200.0,2
4288,1.0,0.02,280.0,1
4289,24.0,1874.35,969.12,0
4290,18.0,1472.42,160.0,1
4292,12.0,1534.36,1230.0,2
4293,1.0,0.07,0.0,1
4294,6.0,1347.47,0.0,1
4296,16.0,2695.61,986.03,0
4298,4.0,823.32,1611.66,2
4299,27.0,3611.04,1093.62,0
4300,30.0,2714.78,1234.42,0
4301,2.0,50.13,0.0,1
4303,1.0,0.02,0.0,1
4304,1.0,0.03,2300.0,2
4305,5.0,161.48,1000.0,2
4307,12.0,2737.75,819.16,0
4308,15.0,2430.93,468.38,0
4309,15.0,1450.47,1141.71,2
4310,15.0,930.01,1366.5,2
4311,16.0,3064.62,1110.61,0
4312,19.0,1136.32,158.0,1
4313,24.0,2248.17,937.0,0
4314,36.0,1926.29,819.16,0
4315,13.0,2475.69,819.0,0
4316,22.0,1294.04,2415.0,2
4317,18.0,1693.05,156.0,1
4319,31.0,1663.76,807.63,0
4320,33.0,3484.29,765.68,0
4321,23.0,6210.39,1133.0,0
4322,10.0,1499.35,500.0,1
4323,13.0,1732.69,849.15,0
4324,5.0,4046.45,705.73,0
4325,6.0,1681.5,962.65,2
4327,16.0,4274.55,727.55,0
4328,27.0,5860.18,158.0,0
4329,9.0,1747.15,849.15,2
4330,13.0,2454.18,150.0,1
4331,12.0,2498.04,675.0,0
4332,10.0,3306.02,1384.0,0
4333,1.0,0.02,800.0,2
4334,18.0,1789.48,888.37,0
4336,19.0,2704.49,1257.49,0
4337,18.0,1558.28,1352.08,0
4338,2.0,1.07,0.0,1
4339,2.0,19.72,0.0,1
4340,1.0,0.03,315.0,1
4341,9.0,303.42,180.0,1
4342,9.0,1330.57,819.16,2
4343,24.0,4098.51,0.0,0
4344,18.0,1561.28,849.15,0
4345,15.0,1630.08,1090.0,0
4346,5.0,255.98,930.61,2
4347,31.0,3853.62,1872.02,0
4349,26.0,2376.04,740.0,0
4350,18.0,1946.37,873.39,0
4351,15.0,706.81,427.87,1
4353,1.0,0.02,380.0,1
4354,3.0,732.96,560.0,1
4355,2.0,1.71,1200.0,2
4356,1.0,0.02,1787.14,2
4357,6.0,207.81,158.0,1
4358,1.0,0.02,180.0,1
4359,4.0,264.92,864.0,2
4360,4.0,240.97,1022.18,2
4361,10.0,2338.35,1700.0,2
4362,34.0,1502.4,807.63,0
4363,14.0,1788.63,819.16,0
4364,13.0,2102.8,1494.22,2
4365,6.0,952.74,1570.0,2
4366,19.0,1821.09,860.69,0
4367,15.0,640.07,920.0,2
4368,24.0,2703.93,1130.61,0
4369,16.0,1193.61,636.44,0
4370,14.0,1276.21,819.16,2
4371,2.0,19.79,641.82,1
4373,21.0,2021.8,868.53,0
4374,2.0,30.11,0.0,1
4375,12.0,921.25,733.6,2
4376,16.0,1871.87,1640.77,2
4377,26.0,3421.59,1000.0,0
4378,10.0,965.82,324.0,1
4380,5.0,247.58,150.0,1
4381,5.0,61.92,900.0,2
4382,6.0,1017.76,668.0,1
4384,4.0,2239.4,1214.43,2
4385,4.0,672.01,819.16,2
4387,13.0,1438.41,636.0,1
4388,17.0,417.74,180.0,1
4390,11.0,292.16,178.0,1
4391,24.0,1742.38,810.69,0
4392,11.0,2169.14,833.77,0
4393,8.0,1407.63,680.32,1
4394,1.0,0.02,551.59,1
4395,5.0,152.11,1270.0,2
4396,8.0,1759.46,1108.26,2
4397,22.0,2553.76,744.18,0
4398,13.0,1619.54,869.92,2
4399,12.0,5443.84,1587.0,0
4400,10.0,7923.14,721.43,0
4401,2.0,19.71,1110.0,2
4402,32.0,3427.89,746.22,0
4403,7.0,243.45,150.0,1
4404,21.0,1244.81,158.0,1
4405,10.0,247.09,158.0,1
4406,11.0,1749.03,937.0,2
4407,13.0,1449.69,160.0,1
4408,27.0,2883.42,730.0,0
4409,16.0,1833.95,723.27,0
4413,24.0,2032.93,849.15,0
4414,12.0,2581.2,1097.0,0
4415,29.0,2004.87,864.82,0
4416,7.0,3704.21,1124.98,0
4419,9.0,234.71,158.0,1
4420,6.0,1805.89,1444.4,2
4421,1.0,0.04,1500.0,2
4422,17.0,1691.53,833.0,0
4423,21.0,2231.94,2008.21,0
4425,5.0,23.2,150.0,1
4426,36.0,5267.09,986.03,0
4427,11.0,6965.84,649.47,0
4428,2.0,91.89,0.0,1
4429,12.0,1621.47,860.69,2
4431,10.0,1762.28,850.0,2
4433,8.0,316.92,150.0,1
4434,2.0,0.04,700.0,1
4435,2.0,19.71,1154.0,2
4436,7.0,259.95,1022.18,2
4437,16.0,3353.88,680.0,0
4438,1.0,0.02,1019.0,2
4439,17.0,1999.77,1620.0,0
4440,35.0,2345.65,900.0,0
4442,3.0,30.01,1210.0,2
4443,19.0,1784.67,791.31,0
4444,5.0,501.86,0.0,1
4445,27.0,2217.75,1737.59,0
4446,20.0,3967.71,1749.0,0
4447,34.0,1562.07,807.63,0
4448,4.0,439.0,364.52,1
4450,6.0,1923.09,807.63,2
4453,11.0,1829.38,1217.0,2
4454,23.0,2075.16,1886.03,0
4455,15.0,3209.52,1481.6,0
4456,19.0,4836.41,807.63,0
4458,3.0,0.6,647.42,1
4459,5.0,1199.68,797.0,2
4460,4.0,317.8,150.0,1
4461,27.0,2184.85,1003.72,0
4462,10.0,1638.66,156.0,1
4463,4.0,94.98,521.0,1
4464,6.0,1470.09,961.56,2
4465,2.0,100.04,1055.91,2
4466,21.0,2551.77,772.52,0
4467,9.0,1051.37,696.47,1
4468,18.0,796.73,1163.18,2
4469,9.0,1015.79,835.0,2
4471,17.0,1834.97,833.77,0
4472,12.0,2022.32,525.0,1
4473,24.0,5420.11,156.0,0
4475,4.0,43.14,1331.76,2
4476,1.0,0.02,1750.0,2
4477,3.0,819.47,1228.33,2
4478,33.0,5663.41,694.21,0
4480,13.0,2427.49,849.15,0
4481,1.0,0.02,976.63,2
4482,8.0,1633.87,819.16,2
4483,10.0,1328.63,905.0,2
4484,26.0,856.74,807.63,0
4486,8.0,536.48,1265.41,2
4487,37.0,2010.13,849.15,0
4488,6.0,455.76,1003.72,2
4490,2.0,19.71,0.0,1
4491,32.0,1742.71,739.43,0
4492,23.0,1499.17,849.15,0
4493,8.0,475.92,800.0,2
4494,3.0,41.96,0.0,1
4495,11.0,1093.13,920.67,2
4496,21.0,1771.58,1003.0,0
4497,10.0,858.02,568.07,1
4498,7.0,1792.46,0.0,1
4499,9.0,1487.21,815.74,2
4501,1.0,0.02,2500.0,2
4502,4.0,3.79,466.05,1
4504,14.0,1101.75,1085.94,2
4505,14.0,1066.61,602.89,1
4506,4.0,123.14,0.0,1
4507,3.0,2.33,2100.0,2
4508,27.0,2397.75,0.0,0
4509,2.0,0.68,810.0,2
4511,15.0,2498.21,1003.72,0
4512,10.0,1519.23,658.44,1
4513,22.0,1901.76,815.22,0
4514,4.0,180.77,280.0,1
4515,9.0,250.09,158.0,1
4516,17.0,1608.82,807.63,0
4517,21.0,2411.62,741.56,0
4518,26.0,1787.3,967.12,0
4519,10.0,2339.87,1216.55,2
4520,4.0,229.34,158.0,1
4521,19.0,7200.92,1372.94,0
4522,7.0,324.19,738.26,1
4523,37.0,4607.75,0.0,0
4524,23.0,1556.22,513.4,0
4525,11.0,1645.68,860.69,2
4526,1.0,0.02,1550.0,2
4527,10.0,545.82,158.0,1
4528,31.0,2268.46,860.0,0
4529,24.0,2455.08,156.0,0
4530,10.0,893.96,1137.59,2
4531,15.0,620.99,158.0,1
4532,17.0,2633.67,819.0,0
4533,6.0,907.62,2000.0,2
4534,7.0,3406.26,982.79,0
4535,2.0,35.0,1857.0,2
4536,5.0,1626.26,2516.67,2
4537,16.0,1273.26,859.69,0
4538,14.0,1032.2,900.0,2
4539,25.0,1968.57,874.53,0
4540,35.0,4717.23,1003.72,0
4541,6.0,1627.21,1018.66,2
4542,20.0,1314.02,597.13,0
4544,1.0,0.31,1475.0,2
4545,10.0,1646.28,819.16,2
4546,22.0,2137.39,929.16,0
4547,1.0,0.02,1900.0,2
4548,4.0,79.49,702.48,1
4549,1.0,0.02,700.0,1
4550,9.0,696.6,746.0,1
4551,7.0,1535.67,750.05,2
4552,23.0,2077.01,1130.61,0
4554,23.0,1762.82,1564.12,0
4555,4.0,2204.81,828.37,2
4556,12.0,272.37,150.0,1
4557,4.0,863.25,0.0,1
4559,12.0,2760.89,874.53,0
4560,9.0,928.31,150.0,1
4561,4.0,240.35,1204.16,2
4562,14.0,1618.98,807.63,0
4563,2.0,0.04,823.94,2
4564,8.0,1727.56,904.42,2
4565,9.0,508.43,800.0,2
4566,1.0,1.7,1700.0,2
4567,2.0,104.34,1242.93,2
4568,1.0,1.55,0.0,1
4569,19.0,3337.05,1200.0,0
4570,2.0,0.08,800.0,2
4571,3.0,877.31,430.0,1
4575,8.0,2030.98,702.21,2
4576,22.0,1426.95,158.0,0
